loss,accuracy,val_loss,val_accuracy
3.1757640838623047,0.2120247483253479,4.4691667556762695,0.054631829261779785
1.6455326080322266,0.495853990316391,5.357114791870117,0.05700712651014328
1.0307129621505737,0.679177463054657,6.6482954025268555,0.06389548629522324
0.6690699458122253,0.7926475405693054,4.678337097167969,0.12003166973590851
0.469953715801239,0.8586758375167847,0.5121181011199951,0.8391132354736328
0.3479304909706116,0.8958488702774048,2.8215579986572266,0.3092636466026306
0.26765507459640503,0.9206736087799072,0.3987899422645569,0.8821061253547668
0.223000168800354,0.9351012706756592,5.1120924949646,0.12834520637989044
0.18716607987880707,0.9463712573051453,0.5039542317390442,0.8624703288078308
0.1536971628665924,0.9567427635192871,0.3920120298862457,0.8865399956703186
0.12389978021383286,0.9649064540863037,0.34353509545326233,0.9133016467094421
0.11135194450616837,0.9689369201660156,0.6409540176391602,0.8514647483825684
0.09784158319234848,0.9727877378463745,1.4794238805770874,0.6611242890357971
0.10642124712467194,0.9710420370101929,0.5538135766983032,0.8619952201843262
0.09544451534748077,0.974199652671814,0.20160938799381256,0.9472684264183044
0.07300945371389389,0.9793597459793091,2.603677272796631,0.5031670331954956
0.08513753116130829,0.9760480523109436,2.981870651245117,0.4470308721065521
0.06775699555873871,0.9816702008247375,0.4083906412124634,0.9053048491477966
0.07780322432518005,0.9793340563774109,0.17776986956596375,0.9539192318916321
0.06519825756549835,0.9813878536224365,0.15534141659736633,0.9643705487251282
0.048284146934747696,0.9869073033332825,0.24141471087932587,0.942359447479248
0.05197833850979805,0.9863168597221375,0.26725754141807556,0.9448931217193604
0.058733660727739334,0.9847508668899536,2.4330790042877197,0.43752968311309814
0.05027192085981369,0.9865478873252869,0.3402227759361267,0.916389524936676
0.04968445003032684,0.9866505861282349,0.6696726083755493,0.8590657114982605
0.04817315936088562,0.9869073033332825,0.20222750306129456,0.9555027484893799
0.042555857449769974,0.9888327121734619,0.1689893901348114,0.961361825466156
0.038788653910160065,0.9895514845848083,0.9646210670471191,0.848456084728241
0.04046657681465149,0.9890124201774597,3.508650064468384,0.4163103699684143
0.049664031714200974,0.9865735769271851,2.997530937194824,0.4941409230232239
